Date/Time,Longitude (x),Latitude (y),Station Name,Climate ID,Max Temp (°C),Min Temp (°C),Mean Temp (°C),Heat Deg Days (°C),Cool Deg Days (°C),Total Rain (mm),Total Snow (cm),Total Precip (mm),Snow on Grnd (cm),extremes,extremes_smoothing,Wind Spd (km/h),humidity_mean
2015-12-16,-75.72,45.38,OTTAWA CDA,6105976.0,2.1,-0.8,0.7,17.3,0.0,3.2,0.0,3.2,0.0,-7.0,-3.7654575333600144,16.25,0.0
2015-12-17,-75.72,45.38,OTTAWA CDA,6105976.0,6.3,-0.5,2.9,15.1,0.0,0.0,0.0,0.0,0.0,0.0,-1.8827287666800072,13.166666666666664,0.0
2015-12-18,-75.72,45.38,OTTAWA CDA,6105976.0,3.6,1.5,2.6,15.4,0.0,0.0,0.6,0.6,0.0,0.0,-0.9413643833400036,12.833333333333336,0.0
2015-12-19,-75.72,45.38,OTTAWA CDA,6105976.0,-0.4,-3.5,-2.0,20.0,0.0,0.0,0.0,0.0,0.0,-11.0,-5.970682191670003,21.95833333333333,0.0
2015-12-20,-75.72,45.38,OTTAWA CDA,6105976.0,-0.2,-6.8,-3.5,21.5,0.0,0.0,0.0,0.0,0.0,-13.0,-9.485341095835,12.666666666666664,0.0
2015-12-21,-75.72,45.38,OTTAWA CDA,6105976.0,4.3,-3.3,0.5,17.5,0.0,14.8,0.0,14.8,0.0,-6.0,-7.742670547917499,9.083333333333334,0.0
2015-12-22,-75.72,45.38,OTTAWA CDA,6105976.0,4.0,0.7,2.4,15.6,0.0,1.6,0.0,1.6,0.0,0.0,-3.8713352739587497,9.416666666666666,0.0
2015-12-23,-75.72,45.38,OTTAWA CDA,6105976.0,9.3,2.1,5.7,12.3,0.0,5.5,0.0,5.5,0.0,0.0,-1.9356676369793748,16.166666666666668,0.0
2015-12-24,-75.72,45.38,OTTAWA CDA,6105976.0,17.1,4.2,10.7,7.3,0.0,0.0,0.0,0.0,0.0,0.0,-0.9678338184896876,24.20833333333333,0.0
2015-12-25,-75.72,45.38,OTTAWA CDA,6105976.0,8.3,3.5,5.9,12.1,0.0,0.0,0.0,0.0,0.0,-4.0,-2.483916909244844,11.083333333333336,0.0
2015-12-26,-75.72,45.38,OTTAWA CDA,6105976.0,4.7,-2.6,1.1,16.9,0.0,11.0,1.6,12.6,0.0,-8.0,-5.241958454622422,9.916666666666666,0.0
2015-12-27,-75.72,45.38,OTTAWA CDA,6105976.0,0.3,-0.8,-0.3,18.3,0.0,0.0,0.0,0.0,0.0,-11.0,-8.12097922731121,21.66666666666667,0.0
2015-12-28,-75.72,45.38,OTTAWA CDA,6105976.0,-0.6,-11.7,-6.2,24.2,0.0,0.0,12.5,12.5,0.0,-20.0,-14.060489613655605,19.916666666666668,0.0
2015-12-29,-75.72,45.38,OTTAWA CDA,6105976.0,-6.7,-11.9,-9.3,27.3,0.0,0.4,12.0,12.4,10.0,-23.0,-18.530244806827806,27.58333333333333,0.0
2015-12-30,-75.72,45.38,OTTAWA CDA,6105976.0,-4.4,-11.3,-7.9,25.9,0.0,0.0,2.2,1.8,18.0,-16.0,-17.2651224034139,10.875,0.0
2015-12-31,-75.72,45.38,OTTAWA CDA,6105976.0,-1.3,-6.9,-4.1,22.1,0.0,0.0,2.4,2.1,19.0,-8.0,-12.632561201706949,7.208333333333332,0.0
2016-01-01,-75.72,45.38,OTTAWA CDA,6105976.0,-0.1,-4.1,-2.1,20.1,0.0,0.0,0.0,0.0,20.0,-9.0,-10.816280600853474,15.625,0.0
2016-01-02,-75.72,45.38,OTTAWA CDA,6105976.0,-0.1,-7.8,-4.0,22.0,0.0,0.0,5.0,2.7,20.0,-12.0,-11.408140300426734,20.33333333333333,0.0
2016-01-03,-75.72,45.38,OTTAWA CDA,6105976.0,-0.2,-5.7,-3.0,21.0,0.0,0.0,0.0,0.0,21.0,-25.0,-18.20407015021337,21.0,0.0
2016-01-04,-75.72,45.38,OTTAWA CDA,6105976.0,-14.7,-20.4,-17.6,35.6,0.0,0.0,0.0,0.0,17.0,-30.0,-24.102035075106684,20.875,0.0
2016-01-05,-75.72,45.38,OTTAWA CDA,6105976.0,-7.4,-22.9,-15.2,33.2,0.0,0.0,0.0,0.0,17.0,-29.0,-26.551017537553342,8.208333333333334,0.0
2016-01-06,-75.72,45.38,OTTAWA CDA,6105976.0,1.3,-17.7,-8.2,26.2,0.0,0.0,0.0,0.0,17.0,-17.0,-21.77550876877667,9.625,0.0
2016-01-07,-75.72,45.38,OTTAWA CDA,6105976.0,-0.1,-9.9,-5.0,23.0,0.0,0.0,0.0,0.0,16.0,-11.0,-16.387754384388334,6.608695652173912,0.0
2016-01-08,-75.72,45.38,OTTAWA CDA,6105976.0,0.4,-10.2,-4.9,22.9,0.0,0.0,2.5,3.1,16.0,-16.0,-16.193877192194172,14.416666666666664,0.0
2016-01-09,-75.72,45.38,OTTAWA CDA,6105976.0,4.2,-3.7,0.3,17.7,0.0,1.6,0.0,1.6,18.0,-9.0,-12.596938596097086,13.916666666666664,0.0
2016-01-10,-75.72,45.38,OTTAWA CDA,6105976.0,6.1,1.3,3.7,14.3,0.0,19.0,0.0,19.0,13.0,-11.0,-11.79846929804854,27.20833333333333,0.0
2016-01-11,-75.72,45.38,OTTAWA CDA,6105976.0,-9.0,-12.2,-10.6,28.6,0.0,0.0,0.0,0.0,7.0,-20.0,-15.899234649024269,22.95833333333333,0.0
2016-01-12,-75.72,45.38,OTTAWA CDA,6105976.0,-3.0,-16.1,-9.6,27.6,0.0,0.0,6.5,5.1,7.0,-21.0,-18.449617324512136,17.583333333333332,0.0
2016-01-13,-75.72,45.38,OTTAWA CDA,6105976.0,-11.1,-14.6,-12.9,30.9,0.0,0.0,2.0,1.0,9.0,-25.0,-21.724808662256063,21.041666666666668,0.0
2016-01-14,-75.72,45.38,OTTAWA CDA,6105976.0,-4.8,-19.0,-11.9,29.9,0.0,0.0,0.0,0.0,10.0,-23.0,-22.362404331128033,6.875,0.0
2016-01-15,-75.72,45.38,OTTAWA CDA,6105976.0,-6.3,-13.2,-9.8,27.8,0.0,0.0,0.4,0.4,11.0,-22.0,-22.181202165564017,19.375,0.0
2016-01-16,-75.72,45.38,OTTAWA CDA,6105976.0,-3.1,-9.3,-6.2,24.2,0.0,0.0,2.0,2.5,9.0,-15.0,-18.590601082782012,14.958333333333336,0.0
2016-01-17,-75.72,45.38,OTTAWA CDA,6105976.0,-6.6,-17.3,-12.0,30.0,0.0,0.0,6.0,4.1,11.0,-20.0,-19.295300541391004,12.333333333333336,0.0
2016-01-18,-75.72,45.38,OTTAWA CDA,6105976.0,-11.8,-14.3,-13.1,31.1,0.0,0.0,0.0,0.0,18.0,-27.0,-23.1476502706955,22.58333333333333,0.0
2016-01-19,-75.72,45.38,OTTAWA CDA,6105976.0,-9.9,-18.2,-14.1,32.1,0.0,0.0,0.0,0.0,14.0,-31.0,-27.073825135347747,29.75,0.0
2016-01-20,-75.72,45.38,OTTAWA CDA,6105976.0,-5.1,-12.2,-8.7,26.7,0.0,0.0,0.0,0.0,10.0,-21.0,-24.036912567673873,18.70833333333333,0.0
2016-01-21,-75.72,45.38,OTTAWA CDA,6105976.0,-7.3,-14.0,-10.7,28.7,0.0,0.0,0.0,0.0,10.0,-24.0,-24.018456283836933,14.0,0.0
2016-01-22,-75.72,45.38,OTTAWA CDA,6105976.0,-4.7,-12.1,-8.4,26.4,0.0,0.0,0.0,0.0,10.0,-18.0,-21.00922814191847,10.333333333333334,0.0
2016-01-23,-75.72,45.38,OTTAWA CDA,6105976.0,-6.3,-15.7,-11.0,29.0,0.0,0.0,0.0,0.0,10.0,-23.0,-22.004614070959235,12.083333333333336,0.0
2016-01-24,-75.72,45.38,OTTAWA CDA,6105976.0,-5.4,-17.7,-11.6,29.6,0.0,1.8,1.0,2.8,10.0,-23.0,-22.502307035479614,7.541666666666668,0.0
2016-01-25,-75.72,45.38,OTTAWA CDA,6105976.0,1.3,-10.6,-4.7,22.7,0.0,0.4,0.0,0.4,11.0,-13.0,-17.75115351773981,9.125,0.0
2016-01-26,-75.72,45.38,OTTAWA CDA,6105976.0,5.5,-5.6,-0.1,18.1,0.0,1.1,0.4,1.5,11.0,-9.0,-13.375576758869906,18.666666666666668,0.0
2016-01-27,-75.72,45.38,OTTAWA CDA,6105976.0,-2.2,-7.8,-5.0,23.0,0.0,0.0,0.0,0.0,8.0,-15.0,-14.187788379434952,17.541666666666668,0.0
2016-01-28,-75.72,45.38,OTTAWA CDA,6105976.0,0.7,-10.8,-5.1,23.1,0.0,0.0,4.0,2.5,7.0,-14.0,-14.093894189717474,15.291666666666664,0.0
2016-01-29,-75.72,45.38,OTTAWA CDA,6105976.0,-1.0,-6.2,-3.6,21.6,0.0,0.0,1.0,1.0,11.0,-20.0,-17.046947094858734,19.375,0.0
2016-01-30,-75.72,45.38,OTTAWA CDA,6105976.0,-3.2,-11.9,-7.6,25.6,0.0,0.0,0.0,0.0,11.0,-19.0,-18.023473547429372,12.291666666666664,0.0
2016-01-31,-75.72,45.38,OTTAWA CDA,6105976.0,7.6,-7.1,0.3,17.7,0.0,4.5,0.0,4.5,11.0,-9.0,-13.511736773714686,8.291666666666666,0.0
2016-02-01,-75.72,45.38,OTTAWA CDA,6105976.0,4.0,1.1,2.6,15.4,0.0,0.0,0.0,0.0,0.0,-5.0,-9.255868386857342,19.25,0.0
2016-02-02,-75.72,45.38,OTTAWA CDA,6105976.0,0.3,-9.0,-4.4,22.4,0.0,4.0,2.0,6.0,5.0,-13.0,-11.127934193428672,11.791666666666664,0.0
2016-02-03,-75.72,45.38,OTTAWA CDA,6105976.0,7.1,-5.6,0.8,17.2,0.0,2.1,0.0,2.1,6.0,-13.0,-12.063967096714338,20.45833333333333,0.0
2016-02-04,-75.72,45.38,OTTAWA CDA,6105976.0,3.3,0.5,1.9,16.1,0.0,0.0,0.0,0.0,6.0,-7.0,-9.531983548357168,16.0,0.0
2016-02-05,-75.72,45.38,OTTAWA CDA,6105976.0,-2.7,-9.0,-5.9,23.9,0.0,0.0,0.0,0.0,6.0,-14.0,-11.765991774178586,11.75,0.0
2016-02-06,-75.72,45.38,OTTAWA CDA,6105976.0,2.2,-7.3,-2.6,20.6,0.0,0.0,0.5,0.3,5.0,-9.0,-10.382995887089294,13.083333333333336,0.0
2016-02-07,-75.72,45.38,OTTAWA CDA,6105976.0,-3.7,-6.4,-5.1,23.1,0.0,0.0,0.0,0.0,5.0,-18.0,-14.191497943544647,20.0,0.0
2016-02-08,-75.72,45.38,OTTAWA CDA,6105976.0,-5.8,-9.2,-7.5,25.5,0.0,0.0,1.0,0.9,5.0,-18.0,-16.095748971772323,23.875,0.0
2016-02-09,-75.72,45.38,OTTAWA CDA,6105976.0,-5.8,-9.0,-7.4,25.4,0.0,0.0,2.5,1.1,8.0,-17.0,-16.54787448588616,18.625,0.0
2016-02-10,-75.72,45.38,OTTAWA CDA,6105976.0,-3.4,-7.9,-5.7,23.7,0.0,0.0,1.2,1.2,9.0,-20.0,-18.273937242943077,13.791666666666664,0.0
2016-02-11,-75.72,45.38,OTTAWA CDA,6105976.0,-16.5,-18.3,-17.4,35.4,0.0,0.0,0.0,0.0,10.0,-30.0,-24.13696862147154,22.41666666666667,0.0
2016-02-12,-75.72,45.38,OTTAWA CDA,6105976.0,-4.3,-21.4,-12.9,30.9,0.0,0.0,1.0,0.8,10.0,-30.0,-27.06848431073577,16.708333333333332,0.0
2016-02-13,-75.72,45.38,OTTAWA CDA,6105976.0,-24.5,-29.0,-26.8,44.8,0.0,0.0,0.0,0.0,11.0,-45.0,-36.03424215536789,29.0,0.0
2016-02-14,-75.72,45.38,OTTAWA CDA,6105976.0,-17.8,-29.2,-23.5,41.5,0.0,0.0,0.0,0.0,10.0,-40.0,-38.01712107768393,13.166666666666664,0.0
2016-02-15,-75.72,45.38,OTTAWA CDA,6105976.0,-6.5,-24.3,-15.4,33.4,0.0,0.0,3.9,3.9,10.0,-36.0,-37.00856053884197,15.708333333333336,0.0
2016-02-16,-75.72,45.38,OTTAWA CDA,6105976.0,-3.8,-11.8,-7.8,25.8,0.0,0.0,37.0,35.3,14.0,-18.0,-27.504280269420985,20.5,0.0
2016-02-17,-75.72,45.38,OTTAWA CDA,6105976.0,0.1,-11.2,-5.6,23.6,0.0,0.0,0.4,0.4,40.0,-23.0,-25.252140134710487,17.125,0.0
2016-02-18,-75.72,45.38,OTTAWA CDA,6105976.0,-7.2,-22.0,-14.6,32.6,0.0,0.0,0.0,0.0,38.0,-29.0,-27.12607006735525,10.875,0.0
2016-02-19,-75.72,45.38,OTTAWA CDA,6105976.0,3.2,-23.1,-10.0,28.0,0.0,2.8,3.0,5.8,37.0,-26.0,-26.56303503367762,17.208333333333332,0.0
2016-02-20,-75.72,45.38,OTTAWA CDA,6105976.0,5.4,-7.2,-0.9,18.9,0.0,2.1,0.3,2.4,38.0,-8.0,-17.28151751683881,21.54166666666667,0.0
2016-02-21,-75.72,45.38,OTTAWA CDA,6105976.0,1.9,-3.0,-0.6,18.6,0.0,0.0,0.0,0.0,27.0,-16.0,-16.640758758419405,18.75,0.0
2016-02-22,-75.72,45.38,OTTAWA CDA,6105976.0,-7.4,-18.3,-12.9,30.9,0.0,0.0,0.0,0.0,24.0,-24.0,-20.3203793792097,9.625,0.0
2016-02-23,-75.72,45.38,OTTAWA CDA,6105976.0,-4.9,-19.0,-12.0,30.0,0.0,0.0,0.6,0.6,24.0,-27.0,-23.66018968960485,13.125,0.0
2016-02-24,-75.72,45.38,OTTAWA CDA,6105976.0,1.4,-7.3,-3.0,21.0,0.0,26.0,5.0,31.0,24.0,-13.0,-18.330094844802424,25.91666666666667,0.0
2016-02-25,-75.72,45.38,OTTAWA CDA,6105976.0,1.5,-1.2,0.2,17.8,0.0,1.4,1.0,2.2,24.0,-16.0,-17.165047422401212,23.91666666666667,0.0
2016-02-26,-75.72,45.38,OTTAWA CDA,6105976.0,-8.6,-15.0,-11.8,29.8,0.0,0.0,0.0,0.0,24.0,-27.0,-22.082523711200608,25.91666666666667,0.0
2016-02-27,-75.72,45.38,OTTAWA CDA,6105976.0,2.6,-17.2,-7.3,25.3,0.0,0.0,0.5,0.4,24.0,-21.0,-21.541261855600304,20.70833333333333,0.0
2016-02-28,-75.72,45.38,OTTAWA CDA,6105976.0,-3.5,-8.8,-6.2,24.2,0.0,3.0,1.2,4.0,26.0,-18.0,-19.770630927800152,21.66666666666667,0.0
2016-02-29,-75.72,45.38,OTTAWA CDA,6105976.0,1.5,-8.2,-3.4,21.4,0.0,0.0,0.0,0.0,26.0,-21.0,-20.385315463900078,25.375,0.0
2016-03-01,-75.72,45.38,OTTAWA CDA,6105976.0,-8.9,-17.7,-13.3,31.3,0.0,0.0,10.0,10.0,26.0,-25.0,-22.69265773195004,16.208333333333332,0.0
2016-03-02,-75.72,45.38,OTTAWA CDA,6105976.0,-7.3,-12.6,-10.0,28.0,0.0,0.0,0.4,0.4,36.0,-23.0,-22.846328865975018,26.75,0.0
2016-03-03,-75.72,45.38,OTTAWA CDA,6105976.0,-10.6,-23.6,-17.1,35.1,0.0,0.0,0.0,0.0,34.0,-29.0,-25.923164432987512,9.958333333333334,0.0
2016-03-04,-75.72,45.38,OTTAWA CDA,6105976.0,-3.8,-23.5,-13.7,31.7,0.0,0.0,0.0,0.0,34.0,-29.0,-27.461582216493753,7.5,0.0
2016-03-05,-75.72,45.38,OTTAWA CDA,6105976.0,1.0,-19.4,-9.2,27.2,0.0,0.0,0.0,0.0,34.0,-22.0,-24.73079110824688,5.913043478260869,0.0
2016-03-06,-75.72,45.38,OTTAWA CDA,6105976.0,2.8,-12.7,-5.0,23.0,0.0,0.5,0.5,1.0,34.0,-16.0,-20.36539555412344,12.125,0.0
2016-03-07,-75.72,45.38,OTTAWA CDA,6105976.0,5.8,-2.7,1.6,16.4,0.0,0.7,0.0,0.7,34.0,-7.0,-13.682697777061719,12.708333333333336,0.0
2016-03-08,-75.72,45.38,OTTAWA CDA,6105976.0,6.3,0.9,3.6,14.4,0.0,0.0,0.0,0.0,31.0,0.0,-6.84134888853086,11.91304347826087,0.0
2016-03-09,-75.72,45.38,OTTAWA CDA,6105976.0,12.5,0.5,6.5,11.5,0.0,3.7,0.0,3.7,26.0,0.0,-3.4206744442654298,10.043478260869565,0.0
2016-03-10,-75.72,45.38,OTTAWA CDA,6105976.0,5.0,3.4,4.2,13.8,0.0,0.4,0.0,0.4,22.0,0.0,-1.7103372221327149,10.333333333333334,0.0
2016-03-11,-75.72,45.38,OTTAWA CDA,6105976.0,4.0,-1.2,1.4,16.6,0.0,0.0,0.0,0.0,18.0,-8.0,-4.8551686110663566,17.958333333333332,0.0
2016-03-12,-75.72,45.38,OTTAWA CDA,6105976.0,9.7,-5.0,2.4,15.6,0.0,0.0,0.0,0.0,16.0,-7.0,-5.927584305533179,15.875,0.0
2016-03-13,-75.72,45.38,OTTAWA CDA,6105976.0,9.0,0.7,4.9,13.1,0.0,0.0,0.0,0.0,10.0,0.0,-2.9637921527665894,14.916666666666664,0.0
2016-03-14,-75.72,45.38,OTTAWA CDA,6105976.0,2.9,-0.3,1.3,16.7,0.0,0.0,0.0,0.0,4.0,-7.0,-4.981896076383295,23.45833333333333,0.0
2016-03-15,-75.72,45.38,OTTAWA CDA,6105976.0,4.4,1.0,2.7,15.3,0.0,7.6,0.0,7.6,3.0,0.0,-2.490948038191648,10.625,0.0
2016-03-16,-75.72,45.38,OTTAWA CDA,6105976.0,7.0,2.5,4.8,13.2,0.0,9.4,0.0,9.4,3.0,0.0,-1.2454740190958238,17.26086956521739,0.0
2016-03-17,-75.72,45.38,OTTAWA CDA,6105976.0,9.4,1.1,5.3,12.7,0.0,2.6,0.0,2.6,0.0,0.0,-0.6227370095479119,10.833333333333336,0.0
2016-03-18,-75.72,45.38,OTTAWA CDA,6105976.0,1.2,-1.0,0.1,17.9,0.0,0.0,0.0,0.0,0.0,-12.0,-6.311368504773957,22.29166666666667,0.0
2016-03-19,-75.72,45.38,OTTAWA CDA,6105976.0,0.1,-9.8,-4.9,22.9,0.0,0.0,0.0,0.0,0.0,-18.0,-12.155684252386978,15.583333333333336,0.0
2016-03-20,-75.72,45.38,OTTAWA CDA,6105976.0,1.2,-8.2,-3.5,21.5,0.0,0.0,0.0,0.0,0.0,-16.0,-14.077842126193488,9.833333333333334,0.0
2016-03-21,-75.72,45.38,OTTAWA CDA,6105976.0,4.0,-7.8,-1.9,19.9,0.0,0.0,0.0,0.0,0.0,-11.0,-12.538921063096746,13.875,0.0
2016-03-22,-75.72,45.38,OTTAWA CDA,6105976.0,5.0,-6.0,-0.5,18.5,0.0,0.2,3.4,3.6,0.0,-10.0,-11.269460531548374,11.583333333333336,0.0
2016-03-23,-75.72,45.38,OTTAWA CDA,6105976.0,3.0,-1.5,0.8,17.2,0.0,0.0,0.2,0.2,3.0,-7.0,-9.134730265774186,15.75,0.0
2016-03-24,-75.72,45.38,OTTAWA CDA,6105976.0,-0.5,-7.0,-3.8,21.8,0.0,9.4,5.0,14.4,0.0,-16.0,-12.567365132887096,28.54166666666667,0.0
2016-03-25,-75.72,45.38,OTTAWA CDA,6105976.0,0.0,-6.0,-3.0,21.0,0.0,0.0,0.0,0.0,4.0,-9.0,-10.783682566443545,16.0,0.0
2016-03-26,-75.72,45.38,OTTAWA CDA,6105976.0,6.0,-8.5,-1.3,19.3,0.0,0.0,0.0,0.0,4.0,-13.0,-11.891841283221774,8.625,0.0
2016-03-27,-75.72,45.38,OTTAWA CDA,6105976.0,12.5,-3.0,4.8,13.2,0.0,8.0,0.0,8.0,0.0,-9.0,-10.445920641610886,11.208333333333336,0.0
2016-03-28,-75.72,45.38,OTTAWA CDA,6105976.0,6.0,2.5,4.3,13.7,0.0,13.0,0.0,13.0,0.0,0.0,-5.222960320805443,20.0,0.0
2016-03-29,-75.72,45.38,OTTAWA CDA,6105976.0,6.0,-3.0,1.5,16.5,0.0,0.0,0.0,0.0,0.0,-11.0,-8.11148016040272,27.66666666666667,0.0
2016-03-30,-75.72,45.38,OTTAWA CDA,6105976.0,10.5,-4.0,3.3,14.7,0.0,14.6,0.0,14.6,0.0,-8.0,-8.05574008020136,12.916666666666664,0.0
2016-03-31,-75.72,45.38,OTTAWA CDA,6105976.0,14.5,3.5,9.0,9.0,0.0,8.4,0.0,8.4,0.0,0.0,-4.02787004010068,20.416666666666668,0.0
2016-04-01,-75.72,45.38,OTTAWA CDA,6105976.0,12.5,8.0,10.3,7.7,0.0,0.0,0.0,0.0,0.0,0.0,-2.01393502005034,21.625,0.0
2016-04-02,-75.72,45.38,OTTAWA CDA,6105976.0,6.0,-0.5,2.8,15.2,0.0,1.0,0.0,1.0,0.0,-11.0,-6.50696751002517,18.916666666666668,0.0
2016-04-03,-75.72,45.38,OTTAWA CDA,6105976.0,-5.0,-10.5,-7.8,25.8,0.0,0.0,0.0,0.0,0.0,-20.0,-13.253483755012587,29.79166666666667,0.0
2016-04-04,-75.72,45.38,OTTAWA CDA,6105976.0,-1.5,-9.0,-5.3,23.3,0.0,0.0,0.0,0.0,0.0,-16.0,-14.626741877506293,14.333333333333336,0.0
2016-04-05,-75.72,45.38,OTTAWA CDA,6105976.0,0.0,-9.5,-4.8,22.8,0.0,0.0,0.0,0.0,0.0,-15.0,-14.813370938753145,14.416666666666664,0.0
2016-04-06,-75.72,45.38,OTTAWA CDA,6105976.0,1.5,-5.0,-1.8,19.8,0.0,2.0,18.0,16.4,0.0,-11.0,-12.906685469376571,13.958333333333336,0.0
2016-04-07,-75.72,45.38,OTTAWA CDA,6105976.0,6.0,-3.0,1.5,16.5,0.0,1.2,0.0,1.2,18.0,-6.0,-9.453342734688286,15.166666666666664,0.0
2016-04-08,-75.72,45.38,OTTAWA CDA,6105976.0,-2.0,-4.5,-3.3,21.3,0.0,0.0,0.6,0.6,4.0,-12.0,-10.726671367344142,23.95833333333333,0.0
2016-04-09,-75.72,45.38,OTTAWA CDA,6105976.0,1.5,-9.5,-4.0,22.0,0.0,0.0,0.0,0.0,3.0,-17.0,-13.863335683672073,20.416666666666668,0.0
2016-04-10,-75.72,45.38,OTTAWA CDA,6105976.0,2.0,-10.0,-4.0,22.0,0.0,0.0,6.6,6.6,3.0,-14.0,-13.931667841836035,10.625,0.0
2016-04-11,-75.72,45.38,OTTAWA CDA,6105976.0,6.0,-2.5,1.8,16.2,0.0,7.0,0.0,7.0,5.0,-8.0,-10.965833920918016,14.708333333333336,0.0
2016-04-12,-75.72,45.38,OTTAWA CDA,6105976.0,6.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,-6.0,-8.482916960459008,20.75,0.0
2016-04-13,-75.72,45.38,OTTAWA CDA,6105976.0,7.0,-4.0,1.5,16.5,0.0,0.0,0.0,0.0,0.0,-8.0,-8.241458480229504,8.25,0.0
2016-04-14,-75.72,45.38,OTTAWA CDA,6105976.0,10.5,-3.0,3.8,14.2,0.0,0.0,0.0,0.0,0.0,-9.0,-8.620729240114754,11.541666666666664,0.0
2016-04-15,-75.72,45.38,OTTAWA CDA,6105976.0,14.5,-0.5,7.0,11.0,0.0,0.0,0.0,0.0,0.0,-5.0,-6.810364620057375,16.583333333333332,0.0
2016-04-16,-75.72,45.38,OTTAWA CDA,6105976.0,16.5,3.5,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.4051823100286875,14.166666666666664,0.0
2016-04-17,-75.72,45.38,OTTAWA CDA,6105976.0,23.0,1.5,12.3,5.7,0.0,0.0,0.0,0.0,0.0,0.0,-1.7025911550143438,9.666666666666666,0.0
2016-04-18,-75.72,45.38,OTTAWA CDA,6105976.0,15.0,7.0,11.0,7.0,0.0,3.4,0.0,3.4,0.0,0.0,-0.8512955775071719,14.416666666666664,0.0
2016-04-19,-75.72,45.38,OTTAWA CDA,6105976.0,14.5,1.5,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.42564778875358594,20.95833333333333,0.0
2016-04-20,-75.72,45.38,OTTAWA CDA,6105976.0,15.5,0.0,7.8,10.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.21282389437679297,9.25,0.0
2016-04-21,-75.72,45.38,OTTAWA CDA,6105976.0,22.0,0.5,11.3,6.7,0.0,5.2,0.0,5.2,0.0,0.0,-0.1064119471883965,8.666666666666666,0.0
2016-04-22,-75.72,45.38,OTTAWA CDA,6105976.0,14.0,11.5,12.8,5.2,0.0,1.0,0.0,1.0,0.0,0.0,-0.05320597359419825,18.375,0.0
2016-04-23,-75.72,45.38,OTTAWA CDA,6105976.0,10.5,0.0,5.3,12.7,0.0,0.0,0.0,0.0,0.0,0.0,-0.026602986797099125,20.58333333333333,0.0
2016-04-24,-75.72,45.38,OTTAWA CDA,6105976.0,12.0,-2.5,4.8,13.2,0.0,0.0,0.0,0.0,0.0,-4.0,-2.0133014933985494,11.916666666666664,0.0
2016-04-25,-75.72,45.38,OTTAWA CDA,6105976.0,9.0,0.0,4.5,13.5,0.0,0.0,0.0,0.0,0.0,-4.0,-3.0066507466992745,14.916666666666664,0.0
2016-04-26,-75.72,45.38,OTTAWA CDA,6105976.0,11.0,1.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5033253733496372,18.95833333333333,0.0
2016-04-27,-75.72,45.38,OTTAWA CDA,6105976.0,9.0,-2.5,3.3,14.7,0.0,0.0,0.0,0.0,0.0,-9.0,-5.251662686674819,19.45833333333333,0.0
2016-04-28,-75.72,45.38,OTTAWA CDA,6105976.0,9.5,-1.5,4.0,14.0,0.0,0.0,0.0,0.0,0.0,-6.0,-5.625831343337411,11.833333333333336,0.0
2016-04-29,-75.72,45.38,OTTAWA CDA,6105976.0,13.0,-1.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,-8.0,-6.812915671668705,12.791666666666664,0.0
2016-04-30,-75.72,45.38,OTTAWA CDA,6105976.0,16.5,0.0,8.3,9.7,0.0,0.0,0.0,0.0,0.0,0.0,-3.4064578358343525,10.291666666666666,0.0
2016-05-01,-75.72,45.38,OTTAWA CDA,6105976.0,10.0,7.0,8.5,9.5,0.0,3.0,0.0,3.0,0.0,0.0,-1.7032289179171762,17.375,0.0
2016-05-02,-75.72,45.38,OTTAWA CDA,6105976.0,10.5,6.5,8.5,9.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.8516144589585881,11.541666666666664,0.0
2016-05-03,-75.72,45.38,OTTAWA CDA,6105976.0,16.0,0.5,8.3,9.7,0.0,0.0,0.0,0.0,0.0,-2.0,-1.4258072294792938,8.458333333333334,0.0
2016-05-04,-75.72,45.38,OTTAWA CDA,6105976.0,15.0,5.0,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7129036147396469,17.5,0.0
2016-05-05,-75.72,45.38,OTTAWA CDA,6105976.0,19.5,9.5,14.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.3564518073698235,16.625,0.0
2016-05-06,-75.72,45.38,OTTAWA CDA,6105976.0,22.5,4.5,13.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.17822590368491176,12.708333333333336,0.0
2016-05-07,-75.72,45.38,OTTAWA CDA,6105976.0,20.0,10.0,15.0,3.0,0.0,9.6,0.0,9.6,0.0,0.0,-0.08911295184245588,14.916666666666664,0.0
2016-05-08,-75.72,45.38,OTTAWA CDA,6105976.0,9.0,2.5,5.8,12.2,0.0,0.0,0.0,0.0,0.0,0.0,-0.04455647592122794,26.375,0.0
2016-05-09,-75.72,45.38,OTTAWA CDA,6105976.0,13.0,0.5,6.8,11.2,0.0,0.0,0.0,0.0,0.0,-5.0,-2.5222782379606143,21.58333333333333,0.0
